Amazon_Product_Title,Sku_id,Amazon_URL,Flipkart_Product_Title,Flipkart_URL,Myntra_Product_Title,Myntra_URL,Choose
Veirdo Marvel Avengers Printed Original Half Sleeves T-Shirt for Men Light Blue,T_MAV3023_SB_M,https://www.amazon.in/dp/B09XY13Z6F,Veirdo Printed Men Round Neck Blue T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGEMR3XX7CRCFN,VEIRDO Men Turquoise Blue Typography Avengers Printed T-shirt,https://www.myntra.com/18188654,1
Veirdo Marvel Black Panther Printed Original Half Sleeves Regular Fit T-Shirt for Men,T_MBP3048_BL_S,https://www.amazon.in/dp/B09XXQRRML,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGDUYRAUWVHH8Z,VEIRDO Men Black Printed T-shirt,https://www.myntra.com/18174798,1
Veirdo Marvel Black Panther Printed Original Half Sleeves T-Shirt for Men,T_MBP3051_BL_M,https://www.amazon.in/dp/B09XY1XNW8,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGDUYQNBMNTZDY,VEIRDO Men Black Black Panther Printed T-shirt,https://www.myntra.com/18174788,1
JUNEBERRY® Marvel Captain America Fans Half Sleeve T-Shirt for Women/Girls… (XXX-Large) Navy,T_MCA2232_NB_3XL,https://www.amazon.in/dp/B09XX7LB5C,JUNEBERRY Printed Women Round Neck Navy Blue T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGF2AYZHPGQVUJ,JUNEBERRY Women Navy Blue Typography Captain America Printed Applique T-shirt,https://www.myntra.com/18191956,1
Veirdo Marvel Captain America Shines Original Marvel Printed Regular Fit Half Sleeves T-Shirt for Men Black,T_MCA3024_BL_L,https://www.amazon.in/dp/B09YYSQJFV,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGDUYQ9DNZC5FB,VEIRDO Men Navy Blue Captain America Printed Applique T-shirt,https://www.myntra.com/18188648,1
Veirdo 100% Cotton Original Marvel Captain America Half Sleeve Round Neck Regular Fit White Typography Print T-Shirt for Men & Boys (T_MCA3028_W),T_MCA3028_W_M,https://www.amazon.in/dp/B0B3S56QX1,Veirdo Printed Men Round Neck White T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGENUQ7Z8CAKWF,VEIRDO Men White Typography Captain America Printed Applique T-shirt,https://www.myntra.com/18191292,1
Veirdo Marvel Captain America Mania Printed Original Half Sleeves T-Shirt for Men Black Red,T_MCA3035_BL_S,https://www.amazon.in/dp/B09XY1Y78X,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGDUYQUZXV84KD,VEIRDO Men Black Captain America Printed Raw Edge T-shirt,https://www.myntra.com/18191300,1
Veirdo Marvel Hulk Anger Management Printed Original Half Sleeves T-Shirt for Men Mustard,T_MH3044_YL_S,https://www.amazon.in/dp/B09XXXXC8X,Veirdo Printed Men Round Neck Yellow T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGEMZNDKSFRJDR,VEIRDO Men Yellow Hulk Printed Cotton T-shirt,https://www.myntra.com/18174794,1
Veirdo Marvel Iron-ic! -Original Marvel Printed Original Half Sleeves T-Shirt for Men White,T_MIM3049_W_M,https://www.amazon.in/dp/B09XXZZBBH,Veirdo Printed Men Round Neck White T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGEMZNV4F2Q868,VEIRDO Men White Iron Man Printed Cotton T-shirt,https://www.myntra.com/18174790,1
Veirdo Marvel Iron Man Saga Original Marvel Printed Original Half Sleeves T-Shirt for Men Red,T_MIM3053_RD_L,https://www.amazon.in/dp/B09XXYLHHJ,Veirdo Printed Men Round Neck Red T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGEMZZRR2KH5F9,VEIRDO Men Red Typography Iron Man Printed T-shirt,https://www.myntra.com/18174800,1
JUNEBERRY® Star Wars Pink Power Light Blue Half Sleeve Crop T-Shirt for Women/Girls (XXX-Large),T_SW2213_SB_3XL,https://www.amazon.in/dp/B09XXBTQWB,JUNEBERRY Casual Printed Women Blue Top,https://www.flipkart.com/x/p/k?pid=TOPGFSYGSR2PMWZA,JUNEBERRY Women Blue Typography Star Wars Printed T-shirt,https://www.myntra.com/18265788,1
JUNEBERRY® Star Wars All Over Printed Half Sleeve Regular Fit T-Shirt for Women/Girls… (Large) Multicolour,T_SW2227_BL_L,https://www.amazon.in/dp/B09XXFGWVJ,JUNEBERRY Printed Women Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGF9VAZGB7XYJZ,JUNEBERRY Women Multicoloured Typography Star Wars Printed Cotton T-shirt,https://www.myntra.com/18265790,1
Veirdo 100% Cotton Original Star Wars Stormtrooper Tee Regular Fit Round Neck Half Sleeves Army Mask Printed T-Shirt for Men & Boys (T_SW3052_BL) Black,T_SW3052_BL_L,https://www.amazon.in/dp/B09XXYXHQ3,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGF9XRFG5QYGWH,VEIRDO Men Black Stormtrooper Starwars Printed Cotton T-shirt,https://www.myntra.com/18277926,1
"Veirdo Cotton Half Sleeve Printed Oversized T-Shirts for Men, Drop Shoulder Tshirt, Oversized Tshirt Men, Cool Attractive Drop Shoulder Oversize Tshirt for Men & Boys (L) Royal Blue",UNI_100_OS_VEIRDO_RB_L,https://www.amazon.in/dp/B0B4PGT95S,Veirdo Printed Men Round Neck Blue T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGFKZZK65UCVZT,VEIRDO Men Blue Printed Applique Loose T-shirt,https://www.myntra.com/18854758,1
Veirdo Men Cotton Checked Blue Full Sleeve Casual Shirts (L),VSH01AGCH028_L,https://www.amazon.in/dp/B0BLWC4L47,Veirdo Men Checkered Casual Blue Shirt,https://www.flipkart.com/x/p/k?pid=SHTGJQA64RP7ZA8N,VEIRDO Men Blue Tartan Checks Checked Casual Shirt,https://www.myntra.com/20640790,1
"Veirdo Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt Beige",VSH01BGCH022_L,https://www.amazon.in/dp/B0BLW84TQH,Veirdo Men Checkered Casual Beige Shirt,https://www.flipkart.com/x/p/k?pid=SHTGJQA6GD5YTGQD,VEIRDO Men Beige Tartan Checks Checked Casual Shirt,https://www.myntra.com/20640796,1
"Veirdo Shirt for Men, Cotton Regular Fit Full-Sleeve, Abstract Printed Shirt Navy Blue",VSH01BKPT002_L,https://www.amazon.in/dp/B0BLWDGBHY,"Veirdo Men Printed Casual Purple, Black Shirt",https://www.flipkart.com/x/p/k?pid=SHTGJQA6CCVTVGPY,VEIRDO Men Navy Blue Printed Casual Shirt,https://www.myntra.com/20640826,1
"Veirdo Shirt for Men, Cotton Regular Fit Half-Sleeve, Floral Printed Shirt Black",VSH01BKPT007_L,https://www.amazon.in/dp/B0BLLMMBVS,Veirdo Men Printed Casual Black Shirt,https://www.flipkart.com/x/p/k?pid=SHTGJQAY6YZQG9MK,VEIRDO Men Black Floral Printed Casual Shirt,https://www.myntra.com/20640828,1
"Veirdo Shirt for Men, Cotton Regular Fit Full-Sleeve, Plaid Printed Shirt Teal Blue",VSH01BLCH016_L,https://www.amazon.in/dp/B0BLW8P23S,Veirdo Men Checkered Casual Blue Shirt,https://www.flipkart.com/x/p/k?pid=SHTGJQA6CJMT4PQB,VEIRDO Men Blue Tartan Checks Checked Casual Shirt,https://www.myntra.com/20640830,1
"Veirdo Shirt for Men, Cotton Regular Fit Half-Sleeve, Floral Printed Shirt Blue",VSH01BLPT036_L,https://www.amazon.in/dp/B0BLWMF2BH,Veirdo Men Printed Casual Blue Shirt,https://www.flipkart.com/x/p/k?pid=SHTGJSEZFGNGHHTG,VEIRDO Men Blue Floral Printed Casual Shirt,https://www.myntra.com/20656572,1
"Veirdo Shirt for Men, Cotton Regular Fit Half-Sleeve, Floral Printed Shirt Brown",VSH01BRPT035_L,https://www.amazon.in/dp/B0BM51ZWMY,Veirdo Men Printed Casual Maroon Shirt,https://www.flipkart.com/x/p/k?pid=SHTGJQA6PZSHPEM9,VEIRDO Men Maroon Tartan Checks Checked Casual Shirt,https://www.myntra.com/20640824,1
